Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0x81ca3c08	0x9a8	File	0x12019f	\Device\Tcp
4	System	0x81ca3a50	0x9ac	File	0x12019f	\Device\Tcp
4	System	0x81ca3898	0x9b0	File	0x12019f	\Device\Tcp
4	System	0x81ca36e0	0x9b4	File	0x12019f	\Device\Tcp
4	System	0x81ca3528	0x9b8	File	0x12019f	\Device\Tcp
4	System	0x81ca3370	0x9bc	File	0x12019f	\Device\Tcp
4	System	0x81ca31b8	0x9c0	File	0x12019f	\Device\Tcp
4	System	0x81df4f90	0x9c4	File	0x12019f	\Device\Tcp
4	System	0x81df4e08	0x9c8	File	0x12019f	\Device\Tcp
4	System	0x81df4c80	0x9cc	File	0x12019f	\Device\Tcp
4	System	0x81df4ac8	0x9d0	File	0x12019f	\Device\Tcp
4	System	0x81df4910	0x9d4	File	0x12019f	\Device\Tcp
4	System	0x81df4758	0x9d8	File	0x12019f	\Device\Tcp
4	System	0x81df45a0	0x9dc	File	0x12019f	\Device\Tcp
4	System	0x81df43e8	0x9e0	File	0x12019f	\Device\Tcp
4	System	0x81df4230	0x9e4	File	0x12019f	\Device\Tcp
4	System	0x81df1028	0x9e8	File	0x12019f	\Device\Tcp
4	System	0x81df1ea0	0x9ec	File	0x12019f	\Device\Tcp
4	System	0x81df1ce8	0x9f0	File	0x12019f	\Device\Tcp
4	System	0x81df1b30	0x9f4	File	0x12019f	\Device\Tcp
4	System	0x81df1978	0x9f8	File	0x12019f	\Device\Tcp
4	System	0x81df17c0	0x9fc	File	0x12019f	\Device\Tcp
4	System	0x81df1608	0xa00	File	0x12019f	\Device\Tcp
4	System	0x81df1450	0xa04	File	0x12019f	\Device\Tcp
4	System	0x81df1298	0xa08	File	0x12019f	\Device\Tcp
4	System	0x81df10e0	0xa0c	File	0x12019f	\Device\Tcp
4	System	0x81c9fea0	0xa10	File	0x12019f	\Device\Tcp
4	System	0x81c9fce8	0xa14	File	0x12019f	\Device\Tcp
4	System	0x81c9fb30	0xa18	File	0x12019f	\Device\Tcp
4	System	0x81c9f978	0xa1c	File	0x12019f	\Device\Tcp
4	System	0x81c9f7c0	0xa20	File	0x12019f	\Device\Tcp
4	System	0x81c9f608	0xa24	File	0x12019f	\Device\Tcp
4	System	0x81c9f450	0xa28	File	0x12019f	\Device\Tcp
4	System	0x81c9f298	0xa2c	File	0x12019f	\Device\Tcp
4	System	0x81c9f0e0	0xa30	File	0x12019f	\Device\Tcp
4	System	0x81fdef90	0xa34	File	0x12019f	\Device\Tcp
4	System	0x81fdedd8	0xa38	File	0x12019f	\Device\Tcp
4	System	0x81fdec20	0xa3c	File	0x12019f	\Device\Tcp
4	System	0x81fdea68	0xa40	File	0x12019f	\Device\Tcp
4	System	0x81fde8b0	0xa44	File	0x12019f	\Device\Tcp
4	System	0x81fde6f8	0xa48	File	0x12019f	\Device\Tcp
4	System	0x81fde540	0xa4c	File	0x12019f	\Device\Tcp
4	System	0x81fde388	0xa50	File	0x12019f	\Device\Tcp
4	System	0x82164e80	0xa58	File	0x12019f	\Device\Gpc
4	System	0x822e45f8	0xa5c	Thread	0x1f03ff	Tid 284 Pid 4
4	System	0xe1847250	0xa60	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\VIDEO\{666EC1F2-49F7-4058-B6EC-4408FF00EF69}\0001\VOLATILESETTINGS
4	System	0x82308020	0xa64	Thread	0x1f03ff	Tid 280 Pid 4
376	smss.exe	0xe10096e0	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
376	smss.exe	0x81ef4a48	0x8	File	0x100020	\Device\HarddiskVolume1\WINDOWS
376	smss.exe	0xe1610180	0xc	Port	0x1f0001	SmApiPort
376	smss.exe	0xe19b37c0	0x10	Port	0x1f0001	
376	smss.exe	0xe10044a0	0x14	Directory	0xf000f	GLOBAL??
376	smss.exe	0xe160b480	0x18	Directory	0xf000f	Sessions
376	smss.exe	0x8226ada8	0x1c	File	0x100001	\Device\HarddiskVolume1\WINDOWS\system32
376	smss.exe	0xe1505f10	0x20	SymbolicLink	0xf0001	KnownDllPath
376	smss.exe	0xe16008f8	0x24	Directory	0xf000f	KnownDlls
376	smss.exe	0x820d5b60	0x28	Event	0x1f0003	
376	smss.exe	0x81ea0e40	0x2c	Event	0x1f0003	UniqueSessionIdEvent
376	smss.exe	0x821a2da0	0x30	Process	0x1f0fff	csrss.exe Pid 600
376	smss.exe	0x821a2da0	0x34	Process	0x400	csrss.exe Pid 600
376	smss.exe	0xe15f1b38	0x38	Port	0x1f0001	
376	smss.exe	0xe1711b68	0x3c	Port	0x1f0001	
376	smss.exe	0xe19a5238	0x40	Port	0x1f0001	
376	smss.exe	0xe15d1020	0x44	Port	0x1f0001	
376	smss.exe	0x81da5650	0x48	Process	0x1f0fff	winlogon.exe Pid 624
376	smss.exe	0x81db8da0	0x4c	Process	0x400	svchost.exe Pid 856
600	csrss.exe	0xe10096e0	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
600	csrss.exe	0xe16008f8	0x8	Directory	0x3	KnownDlls
600	csrss.exe	0x8224c350	0xc	File	0x100020	\Device\HarddiskVolume1\WINDOWS\system32
600	csrss.exe	0xe15eb898	0x10	Directory	0xf000f	BNOLINKS
600	csrss.exe	0xe1a2ee80	0x14	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\PRIORITYCONTROL
600	csrss.exe	0xe15fa868	0x18	SymbolicLink	0xf0001	0
600	csrss.exe	0xe1406d48	0x1c	Directory	0xf000f	0
600	csrss.exe	0xe1615538	0x20	Directory	0xf000f	DosDevices
600	csrss.exe	0xe1613978	0x24	Directory	0xf000f	Windows
600	csrss.exe	0xe1633448	0x28	Section	0xf001f	
600	csrss.exe	0xe1623538	0x2c	Directory	0xf000f	BaseNamedObjects
600	csrss.exe	0x82230a78	0x30	Semaphore	0x100003	
600	csrss.exe	0xe1600e50	0x34	Directory	0xf000f	Restricted
600	csrss.exe	0xe1872570	0x38	Section	0x4	NlsSectionUnicode
600	csrss.exe	0x81e81800	0x3c	Event	0x1f0003	
600	csrss.exe	0xe17910c8	0x40	Section	0x4	NlsSectionLocale
600	csrss.exe	0xe15ea878	0x44	Section	0x4	NlsSectionCType
600	csrss.exe	0xe16c6920	0x48	Section	0x4	NlsSectionSortkey
600	csrss.exe	0xe16e3f90	0x4c	Section	0x4	NlsSectionSortTbls
600	csrss.exe	0x820f8120	0x50	Event	0x1f0003	
600	csrss.exe	0x82219100	0x54	Event	0x1f0003	
600	csrss.exe	0x82295a18	0x58	Event	0x1f0003	
600	csrss.exe	0x8230cd50	0x5c	Event	0x1f0003	
600	csrss.exe	0xe19ff278	0x60	Port	0x1f0001	
600	csrss.exe	0x821ae020	0x64	Thread	0x1f03ff	Tid 608 Pid 600
600	csrss.exe	0xe1623538	0x68	Directory	0x2000f	BaseNamedObjects
600	csrss.exe	0xe1bb5378	0x6c	Port	0x1f0001	
600	csrss.exe	0x81e5ca78	0x70	Thread	0x1f03ff	Tid 612 Pid 600
600	csrss.exe	0xe16ccdc0	0x74	Port	0x1f0001	ApiPort
600	csrss.exe	0xe1623468	0x78	Port	0x1f0001	SbApiPort
600	csrss.exe	0x820601d0	0x7c	Thread	0x1f03ff	Tid 616 Pid 600
600	csrss.exe	0x81ef3c78	0x80	Event	0x21f0003	
600	csrss.exe	0x821a9130	0x84	Thread	0x1f03ff	Tid 620 Pid 600
600	csrss.exe	0xe1602870	0x88	Port	0x1f0001	
600	csrss.exe	0x8232ac20	0x8c	Event	0x21f0003	
600	csrss.exe	0x81da5650	0x90	Process	0x1f0fff	winlogon.exe Pid 624
600	csrss.exe	0x8225a4d8	0x94	Thread	0x1f03ff	Tid 628 Pid 624
600	csrss.exe	0xe19eaa98	0x98	Port	0x1f0001	
600	csrss.exe	0x81dce8f0	0x9c	Thread	0x1f03ff	Tid 632 Pid 600
600	csrss.exe	0x81e6b020	0xa0	Thread	0x1f03ff	Tid 636 Pid 600
600	csrss.exe	0x822f2e90	0xa4	Event	0x21f0003	
600	csrss.exe	0x81db1020	0xa8	Thread	0x1f03ff	Tid 640 Pid 600
600	csrss.exe	0x822bc2a0	0xac	Event	0x21f0003	
600	csrss.exe	0x82275d48	0xb0	Event	0x1f0003	WinSta0_DesktopSwitch
600	csrss.exe	0x8223aae8	0xb4	File	0x100001	\Device\0000002f
600	csrss.exe	0x81ddf028	0xb8	File	0x100001	\Device\00000030
600	csrss.exe	0x822e9530	0xbc	File	0x100001	\Device\0000007e
600	csrss.exe	0x8230b3b0	0xc0	File	0x100001	\Device\0000007d
600	csrss.exe	0x823286f0	0xc4	File	0x100001	\Device\0000006d
600	csrss.exe	0x822c4140	0xc8	File	0x100001	\Device\0000006c
600	csrss.exe	0x821140e8	0xcc	WindowStation	0xf0003	WinSta0
600	csrss.exe	0x81c6d180	0xd0	Thread	0x1f03ff	Tid 476 Pid 668
600	csrss.exe	0x81ddeb10	0xd4	Semaphore	0x100003	
600	csrss.exe	0x81ef4f58	0xd8	Semaphore	0x100003	
600	csrss.exe	0xe1a548a8	0xdc	Key	0x20f003f	MACHINE
600	csrss.exe	0xe1a3a920	0xe0	Key	0x20019	MACHINE\SYSTEM\SETUP
600	csrss.exe	0x820da240	0xe4	Event	0x21f0003	
600	csrss.exe	0x81d9c6f0	0xe8	Thread	0x1f03ff	Tid 648 Pid 624
600	csrss.exe	0x81e14248	0xec	Thread	0x1f03ff	Tid 416 Pid 1928
600	csrss.exe	0x822725f8	0xf0	Thread	0x1f03ff	Tid 656 Pid 624
600	csrss.exe	0x81dac558	0xf8	Thread	0x1f03ff	Tid 664 Pid 624
600	csrss.exe	0x82073020	0xfc	Process	0x1f0fff	services.exe Pid 668
600	csrss.exe	0xe20de2c0	0x100	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
600	csrss.exe	0x820e3020	0x104	Thread	0x1f03ff	Tid 676 Pid 624
600	csrss.exe	0x81e6b660	0x108	Process	0x1f0fff	VMwareUser.exe Pid 1356
600	csrss.exe	0x82255a08	0x10c	File	0x100001	\Device\KsecDD
600	csrss.exe	0x81e70020	0x110	Process	0x1f0fff	lsass.exe Pid 680
600	csrss.exe	0x8230f2d8	0x114	Thread	0x1f03ff	Tid 1328 Pid 940
600	csrss.exe	0xe1a6af30	0x118	Port	0x1f0001	
600	csrss.exe	0xe1a5b310	0x11c	Port	0x1f0001	
600	csrss.exe	0x8206d020	0x120	Thread	0x1f03ff	Tid 688 Pid 600
600	csrss.exe	0x823355f0	0x124	Event	0x21f0003	
600	csrss.exe	0x81db0020	0x128	Thread	0x1f03ff	Tid 692 Pid 668
600	csrss.exe	0x82233020	0x12c	Thread	0x1f03ff	Tid 700 Pid 668
600	csrss.exe	0x821aaa88	0x130	Thread	0x1f03ff	Tid 704 Pid 668
600	csrss.exe	0x8223b020	0x134	Thread	0x1f03ff	Tid 712 Pid 680
600	csrss.exe	0x821624d0	0x138	Thread	0x1f03ff	Tid 708 Pid 680
600	csrss.exe	0x8224bb48	0x13c	Thread	0x1f03ff	Tid 716 Pid 680
600	csrss.exe	0x8222fda8	0x140	Thread	0x1f03ff	Tid 720 Pid 680
600	csrss.exe	0x81e9f518	0x144	Thread	0x1f03ff	Tid 724 Pid 680
600	csrss.exe	0x81fb3448	0x148	Thread	0x1f03ff	Tid 472 Pid 668
600	csrss.exe	0x81de7020	0x14c	Thread	0x1f03ff	Tid 1364 Pid 600
600	csrss.exe	0x81e5dda8	0x150	Thread	0x1f03ff	Tid 740 Pid 680
600	csrss.exe	0x820d7700	0x154	Thread	0x1f03ff	Tid 760 Pid 680
600	csrss.exe	0x81fa4bc8	0x158	Thread	0x1f03ff	Tid 1276 Pid 1032
600	csrss.exe	0x8225ea08	0x15c	Desktop	0xf01ff	Default
600	csrss.exe	0x820e46d0	0x160	Thread	0x1f03ff	Tid 772 Pid 680
600	csrss.exe	0xe12ece80	0x164	Port	0x1f0001	
600	csrss.exe	0x821aeda8	0x168	Thread	0x1f03ff	Tid 996 Pid 1412
600	csrss.exe	0x822e5da8	0x16c	Thread	0x1f03ff	Tid 784 Pid 680
600	csrss.exe	0x8213e2e8	0x170	Thread	0x1f03ff	Tid 1556 Pid 660
600	csrss.exe	0x81e8a830	0x174	Thread	0x1f03ff	Tid 1488 Pid 1032
600	csrss.exe	0x8225e2c0	0x178	Thread	0x1f03ff	Tid 796 Pid 680
600	csrss.exe	0x822f0880	0x17c	Thread	0x1f03ff	Tid 452 Pid 1664
600	csrss.exe	0x820f0da8	0x180	Thread	0x1f03ff	Tid 824 Pid 668
600	csrss.exe	0x820d4da8	0x184	Thread	0x1f03ff	Tid 816 Pid 668
600	csrss.exe	0x81eddc18	0x188	Thread	0x1f03ff	Tid 592 Pid 940
600	csrss.exe	0x81ecfd58	0x18c	Thread	0x1f03ff	Tid 832 Pid 668
600	csrss.exe	0x81d9e2d0	0x194	Thread	0x1f03ff	Tid 2012 Pid 1032
600	csrss.exe	0x823315d8	0x198	Process	0x1f0fff	vmacthlp.exe Pid 844
600	csrss.exe	0x82081c18	0x19c	Thread	0x1f03ff	Tid 848 Pid 844
600	csrss.exe	0xe1b2bc00	0x1a0	Port	0x1f0001	
600	csrss.exe	0xe1b68c28	0x1a4	Port	0x1f0001	
600	csrss.exe	0x81ecf118	0x1a8	Thread	0x1f03ff	Tid 860 Pid 856
600	csrss.exe	0x81db8da0	0x1ac	Process	0x1f0fff	svchost.exe Pid 856
600	csrss.exe	0x81fc4da8	0x1b0	Thread	0x1f03ff	Tid 328 Pid 1032
600	csrss.exe	0x8220e3e8	0x1b4	Thread	0x1f03ff	Tid 872 Pid 668
600	csrss.exe	0x82298ca8	0x1b8	Thread	0x1f03ff	Tid 912 Pid 624
600	csrss.exe	0x82254720	0x1bc	Thread	0x1f03ff	Tid 896 Pid 856
600	csrss.exe	0x822f30c0	0x1c0	Thread	0x1f03ff	Tid 1184 Pid 856
600	csrss.exe	0x81e60200	0x1c4	Thread	0x1f03ff	Tid 904 Pid 856
600	csrss.exe	0x81fd6020	0x1c8	Thread	0x1f03ff	Tid 744 Pid 1032
600	csrss.exe	0x81dcc020	0x1cc	Thread	0x1f03ff	Tid 916 Pid 624
600	csrss.exe	0x81dcc750	0x1d0	Thread	0x1f03ff	Tid 920 Pid 624
600	csrss.exe	0x82249658	0x1d4	Thread	0x1f03ff	Tid 928 Pid 668
600	csrss.exe	0x81fc0020	0x1d8	Thread	0x1f03ff	Tid 568 Pid 668
600	csrss.exe	0x81e61da0	0x1dc	Process	0x1f0fff	svchost.exe Pid 940
600	csrss.exe	0x81e5d990	0x1e0	Thread	0x1f03ff	Tid 944 Pid 940
600	csrss.exe	0xe1bd1248	0x1e4	Port	0x1f0001	
600	csrss.exe	0x821ae2c8	0x1e8	Thread	0x1f03ff	Tid 952 Pid 940
600	csrss.exe	0x81da92e0	0x1ec	Thread	0x1f03ff	Tid 948 Pid 940
600	csrss.exe	0x81e5d570	0x1f0	Thread	0x1f03ff	Tid 956 Pid 940
600	csrss.exe	0x81d9f430	0x1f4	Thread	0x1f03ff	Tid 960 Pid 940
600	csrss.exe	0x81c65d80	0x1f8	Thread	0x1f03ff	Tid 1512 Pid 1032
600	csrss.exe	0x81c543a0	0x1fc	Process	0x1f0fff	Procmon.exe Pid 660
600	csrss.exe	0x82307da8	0x200	Thread	0x1f03ff	Tid 972 Pid 940
600	csrss.exe	0x822843e8	0x204	Process	0x1f0fff	svchost.exe Pid 1032
600	csrss.exe	0x81ff7da8	0x208	Thread	0x1f03ff	Tid 1036 Pid 1032
600	csrss.exe	0xe1bd6470	0x210	Port	0x1f0001	
600	csrss.exe	0x82284020	0x214	Thread	0x1f03ff	Tid 1048 Pid 1032
600	csrss.exe	0x81ee01d0	0x218	Thread	0x1f03ff	Tid 1044 Pid 1032
600	csrss.exe	0x81f4d020	0x21c	Thread	0x1f03ff	Tid 1932 Pid 660
600	csrss.exe	0x822bbda8	0x220	Thread	0x1f03ff	Tid 1884 Pid 868
600	csrss.exe	0x81e18da8	0x224	Thread	0x1f03ff	Tid 1076 Pid 1032
600	csrss.exe	0x8226f4d8	0x228	Thread	0x1f03ff	Tid 1128 Pid 1032
600	csrss.exe	0x81e18b28	0x22c	Process	0x1f0fff	svchost.exe Pid 1080
600	csrss.exe	0x8208f880	0x230	Thread	0x1f03ff	Tid 1084 Pid 1080
600	csrss.exe	0xe1b3c340	0x234	Port	0x1f0001	
600	csrss.exe	0x8208f608	0x238	Thread	0x1f03ff	Tid 1088 Pid 668
600	csrss.exe	0x82284b58	0x23c	Thread	0x1f03ff	Tid 1092 Pid 668
600	csrss.exe	0x81e0d638	0x240	Thread	0x1f03ff	Tid 1524 Pid 1200
600	csrss.exe	0x81cb0020	0x244	Thread	0x1f03ff	Tid 460 Pid 660
600	csrss.exe	0x81ee9708	0x248	Thread	0x1f03ff	Tid 1152 Pid 1080
600	csrss.exe	0x81ee93e8	0x24c	Thread	0x1f03ff	Tid 1156 Pid 1080
600	csrss.exe	0x81e19020	0x250	Thread	0x1f03ff	Tid 1160 Pid 1080
600	csrss.exe	0x81fefda8	0x254	Thread	0x1f03ff	Tid 1520 Pid 1200
600	csrss.exe	0x81ff7020	0x258	Process	0x1f0fff	svchost.exe Pid 1200
600	csrss.exe	0x81ee9020	0x25c	Thread	0x1f03ff	Tid 1204 Pid 1200
600	csrss.exe	0xe1ba44e0	0x260	Port	0x1f0001	
600	csrss.exe	0x822c26f0	0x264	Thread	0x1f03ff	Tid 1208 Pid 1032
600	csrss.exe	0x81fc4238	0x268	Thread	0x1f03ff	Tid 1968 Pid 324
600	csrss.exe	0x81da2418	0x26c	Thread	0x1f03ff	Tid 1224 Pid 1200
600	csrss.exe	0xe1f5ac78	0x270	Port	0x1f0001	
600	csrss.exe	0x81f5b110	0x274	Thread	0x1f03ff	Tid 1480 Pid 940
600	csrss.exe	0x81e86978	0x278	Process	0x1f0fff	TSVNCache.exe Pid 324
600	csrss.exe	0x81fef260	0x27c	Thread	0x1f03ff	Tid 1376 Pid 1032
600	csrss.exe	0x81f2ec48	0x280	Thread	0x1f03ff	Tid 112 Pid 868
600	csrss.exe	0x81e7ec38	0x284	Thread	0x1f03ff	Tid 1264 Pid 624
600	csrss.exe	0x81e18688	0x290	Thread	0x1f03ff	Tid 1272 Pid 624
600	csrss.exe	0x81bf3860	0x294	Thread	0x1f03ff	Tid 900 Pid 1928
600	csrss.exe	0x81e15920	0x298	Thread	0x1f03ff	Tid 1316 Pid 1200
600	csrss.exe	0x820e9500	0x29c	Thread	0x1f03ff	Tid 1308 Pid 1912
600	csrss.exe	0x822107f0	0x2a4	Thread	0x1f03ff	Tid 1068 Pid 1412
600	csrss.exe	0x81bf8068	0x2a8	Thread	0x1f03ff	Tid 1636 Pid 1032
600	csrss.exe	0x822bdda8	0x2ac	Thread	0x1f03ff	Tid 1004 Pid 1664
600	csrss.exe	0x822bdb18	0x2b0	Thread	0x1f03ff	Tid 1344 Pid 680
600	csrss.exe	0x82271988	0x2b4	Thread	0x1f03ff	Tid 1348 Pid 1032
600	csrss.exe	0x820db700	0x2b8	Thread	0x1f03ff	Tid 1352 Pid 1032
600	csrss.exe	0x81c8b610	0x2bc	Thread	0x1f03ff	Tid 924 Pid 1412
600	csrss.exe	0x81fef750	0x2c0	Thread	0x1f03ff	Tid 1368 Pid 1032
600	csrss.exe	0x81fef4d8	0x2c4	Thread	0x1f03ff	Tid 1372 Pid 1032
600	csrss.exe	0x81f51020	0x2c8	Thread	0x1f03ff	Tid 1100 Pid 660
600	csrss.exe	0x81ead758	0x2cc	Thread	0x1f03ff	Tid 1020 Pid 940
600	csrss.exe	0x81cb0b30	0x2d0	Thread	0x1f03ff	Tid 1388 Pid 1032
600	csrss.exe	0x81cb06a0	0x2d4	Thread	0x1f03ff	Tid 1392 Pid 1032
600	csrss.exe	0x81c5e020	0x2d8	Thread	0x1f03ff	Tid 1572 Pid 1196
600	csrss.exe	0x81fee020	0x2dc	Thread	0x1f03ff	Tid 1400 Pid 1032
600	csrss.exe	0x81feeda8	0x2e0	Thread	0x1f03ff	Tid 1404 Pid 1032
600	csrss.exe	0x81feeb30	0x2e4	Thread	0x1f03ff	Tid 1408 Pid 1032
600	csrss.exe	0x81fee8b0	0x2e8	Process	0x1f0fff	spoolsv.exe Pid 1412
600	csrss.exe	0x81fee638	0x2ec	Thread	0x1f03ff	Tid 1416 Pid 1412
600	csrss.exe	0xe1f73020	0x2f0	Port	0x1f0001	
600	csrss.exe	0x821a8da8	0x2f4	Thread	0x1f03ff	Tid 1424 Pid 1032
600	csrss.exe	0x8223d460	0x2fc	Thread	0x1f03ff	Tid 1428 Pid 1412
600	csrss.exe	0x8207ada8	0x300	Thread	0x1f03ff	Tid 576 Pid 1200
600	csrss.exe	0x822195f8	0x304	Thread	0x1f03ff	Tid 1436 Pid 1412
600	csrss.exe	0x821ab8a8	0x308	Event	0x21f0003	
600	csrss.exe	0x8227d710	0x30c	Thread	0x1f03ff	Tid 1064 Pid 1412
600	csrss.exe	0x81e86460	0x310	Thread	0x1f03ff	Tid 1448 Pid 1412
600	csrss.exe	0x82078da8	0x314	Thread	0x1f03ff	Tid 1340 Pid 1196
600	csrss.exe	0x81f9dda8	0x318	Thread	0x1f03ff	Tid 1296 Pid 680
600	csrss.exe	0x81da1680	0x31c	Thread	0x1f03ff	Tid 1508 Pid 1032
600	csrss.exe	0x81e0a660	0x320	Thread	0x1f03ff	Tid 1528 Pid 1200
600	csrss.exe	0x82061560	0x324	Thread	0x1f03ff	Tid 2020 Pid 1032
600	csrss.exe	0x820587f0	0x328	Thread	0x1f03ff	Tid 1904 Pid 1032
600	csrss.exe	0x822bfda8	0x32c	Thread	0x1f03ff	Tid 1588 Pid 1580
600	csrss.exe	0x81e09378	0x330	Thread	0x1f03ff	Tid 1568 Pid 1032
600	csrss.exe	0x8207da00	0x334	Thread	0x1f03ff	Tid 1432 Pid 940
600	csrss.exe	0x82059c18	0x338	Thread	0x1f03ff	Tid 2016 Pid 1032
600	csrss.exe	0x81c47c00	0x33c	Process	0x1f0fff	lsass.exe Pid 1928
600	csrss.exe	0x82263290	0x340	Thread	0x1f03ff	Tid 1596 Pid 1032
600	csrss.exe	0x81e0e020	0x344	Thread	0x1f03ff	Tid 1576 Pid 1032
600	csrss.exe	0x81e0eda0	0x348	Process	0x1f0fff	jqs.exe Pid 1580
600	csrss.exe	0x81e0eb28	0x34c	Thread	0x1f03ff	Tid 1584 Pid 1580
600	csrss.exe	0xe1e2b968	0x350	Port	0x1f0001	
600	csrss.exe	0x81e0d020	0x354	Thread	0x1f03ff	Tid 1592 Pid 1580
600	csrss.exe	0x81faf020	0x358	Thread	0x1f03ff	Tid 1692 Pid 1200
600	csrss.exe	0x81e0e8b0	0x35c	Thread	0x1f03ff	Tid 1608 Pid 680
600	csrss.exe	0x81f32ca0	0x360	Thread	0x1f03ff	Tid 124 Pid 1200
600	csrss.exe	0x81df6288	0x364	Thread	0x1f03ff	Tid 1640 Pid 1032
600	csrss.exe	0x81daa230	0x368	Thread	0x1f03ff	Tid 1780 Pid 1664
600	csrss.exe	0x81fe52d0	0x36c	Process	0x1f0fff	vmtoolsd.exe Pid 1664
600	csrss.exe	0x81df5020	0x370	Thread	0x1f03ff	Tid 1668 Pid 1664
600	csrss.exe	0xe1ae5df0	0x374	Port	0x1f0001	
600	csrss.exe	0x821b4020	0x378	Thread	0x1f03ff	Tid 1680 Pid 624
600	csrss.exe	0x82280238	0x37c	Thread	0x1f03ff	Tid 1684 Pid 624
600	csrss.exe	0x81c614d0	0x380	Thread	0x1f03ff	Tid 1908 Pid 1196
600	csrss.exe	0x81fe5b90	0x384	Thread	0x1f03ff	Tid 1700 Pid 1032
600	csrss.exe	0x81c02208	0x388	Thread	0x1f03ff	Tid 1228 Pid 1032
600	csrss.exe	0x81ca5020	0x38c	Thread	0x1f03ff	Tid 1752 Pid 1032
600	csrss.exe	0x81da7240	0x390	Thread	0x1f03ff	Tid 496 Pid 1200
600	csrss.exe	0x81e7dc18	0x394	Thread	0x1f03ff	Tid 1764 Pid 680
600	csrss.exe	0x822722d0	0x398	Thread	0x1f03ff	Tid 1768 Pid 680
600	csrss.exe	0x8220ea80	0x39c	Thread	0x1f03ff	Tid 1772 Pid 680
600	csrss.exe	0x81e6d290	0x3a0	Thread	0x1f03ff	Tid 1452 Pid 624
600	csrss.exe	0x81ded798	0x3a4	Thread	0x1f03ff	Tid 1844 Pid 1032
600	csrss.exe	0x81e62a80	0x3a8	Thread	0x1f03ff	Tid 1788 Pid 1032
600	csrss.exe	0x821a9a90	0x3ac	Thread	0x1f03ff	Tid 1792 Pid 1032
600	csrss.exe	0x81daa668	0x3b0	Thread	0x1f03ff	Tid 1796 Pid 1032
600	csrss.exe	0x81e62668	0x3b4	Thread	0x1f03ff	Tid 1800 Pid 1032
600	csrss.exe	0x8227c6f0	0x3b8	Thread	0x1f03ff	Tid 520 Pid 856
600	csrss.exe	0x81f9a1b8	0x3bc	Thread	0x1f03ff	Tid 652 Pid 1196
600	csrss.exe	0x81c96658	0x3c0	Thread	0x1f03ff	Tid 432 Pid 1032
600	csrss.exe	0x821a0568	0x3c4	Process	0x1f0fff	VMUpgradeHelper Pid 1816
600	csrss.exe	0x82058c28	0x3c8	Thread	0x1f03ff	Tid 1820 Pid 1816
600	csrss.exe	0x81ebe8c8	0x3cc	Event	0x21f0003	
600	csrss.exe	0x82081460	0x3d0	Thread	0x1f03ff	Tid 1828 Pid 1032
600	csrss.exe	0xe1ed5420	0x3d4	Port	0x1f0001	
600	csrss.exe	0x81e206b0	0x3d8	Thread	0x1f03ff	Tid 492 Pid 660
600	csrss.exe	0x81c6a348	0x3dc	Thread	0x1f03ff	Tid 1984 Pid 1196
600	csrss.exe	0x820f8f90	0x3e0	File	0x12019f	\Device\Termdd
600	csrss.exe	0x8212c760	0x3e4	Thread	0x1f03ff	Tid 1140 Pid 1664
600	csrss.exe	0x81c9b640	0x3e8	Thread	0x1f03ff	Tid 1852 Pid 1816
600	csrss.exe	0x81d9df90	0x3ec	File	0x12019f	\Device\Termdd
600	csrss.exe	0x81de85b8	0x3f0	Thread	0x1f03ff	Tid 1860 Pid 1816
600	csrss.exe	0x82134a60	0x3f4	Thread	0x1f03ff	Tid 1992 Pid 1356
600	csrss.exe	0xe1320318	0x3f8	Port	0x1f0001	
600	csrss.exe	0x81dc5330	0x3fc	Thread	0x1f03ff	Tid 672 Pid 1196
600	csrss.exe	0x81de7850	0x400	Thread	0x1f03ff	Tid 1876 Pid 1580
600	csrss.exe	0x81fd7da8	0x404	Thread	0x1f03ff	Tid 1880 Pid 1580
600	csrss.exe	0x81f44730	0x40c	Thread	0x1f03ff	Tid 764 Pid 1928
600	csrss.exe	0x820f06f8	0x410	Thread	0x1f03ff	Tid 1916 Pid 1032
600	csrss.exe	0x81fa8858	0x41c	Thread	0x1f03ff	Tid 1304 Pid 1032
600	csrss.exe	0x81dc6da8	0x420	Thread	0x1f03ff	Tid 512 Pid 624
600	csrss.exe	0x81fd8020	0x424	Thread	0x1f03ff	Tid 1948 Pid 1032
600	csrss.exe	0x81fd94b0	0x428	Thread	0x1f03ff	Tid 1952 Pid 1032
600	csrss.exe	0xe118eeb0	0x42c	Port	0x1f0001	
600	csrss.exe	0x81fa4890	0x430	Thread	0x1f03ff	Tid 1300 Pid 1356
600	csrss.exe	0x822b9de8	0x434	Event	0x100003	
600	csrss.exe	0x81dec020	0x438	Thread	0x1f03ff	Tid 1972 Pid 1032
600	csrss.exe	0x81e23608	0x43c	Thread	0x1f03ff	Tid 1444 Pid 1872
